,plate_id,study,plate_type,species,strain,media,rep,setup_time
2470,544,Sakoulas strains,PM11C,S. aureus,Sakoulas_6,RPMI,R1,1/25/2020 2:07:30 PM
2471,545,Sakoulas strains,PM11C,S. aureus,Sakoulas_6,RPMI,R2,1/25/2020 2:07:30 PM
2472,546,Sakoulas strains,PM11C,S. aureus,Sakoulas_7,RPMI,R1,1/25/2020 2:07:30 PM
2473,547,Sakoulas strains,PM11C,S. aureus,Sakoulas_7,RPMI,R2,1/25/2020 2:07:30 PM
2474,548,Sakoulas strains,PM11C,S. aureus,Sakoulas_9,RPMI,R1,1/25/2020 2:07:30 PM
2475,549,Sakoulas strains,PM11C,S. aureus,Sakoulas_9,RPMI,R2,1/25/2020 2:07:30 PM
2476,550,Sakoulas strains,PM12B,S. aureus,D592,MHB,R1,2/4/2020 1:28:20 PM
2477,551,Sakoulas strains,PM12B,S. aureus,D592,MHB,R2,2/4/2020 1:28:20 PM
2478,552,Sakoulas strains,PM12B,S. aureus,D712,MHB,R1,2/4/2020 1:28:20 PM
2479,553,Sakoulas strains,PM12B,S. aureus,D712,MHB,R2,2/4/2020 1:28:20 PM
2480,554,Sakoulas strains,PM12B,S. aureus,LAC,MHB,R1,2/4/2020 1:28:20 PM
2481,555,Sakoulas strains,PM12B,S. aureus,LAC,MHB,R2,2/4/2020 1:28:20 PM
2482,556,Sakoulas strains,PM12B,S. aureus,Sakoulas_1,MHB,R1,1/24/2020 3:04:59 PM
2483,557,Sakoulas strains,PM12B,S. aureus,Sakoulas_1,MHB,R2,1/24/2020 3:04:59 PM
2484,558,Sakoulas strains,PM12B,S. aureus,Sakoulas_12,MHB,R1,1/27/2020 3:41:59 PM
2485,559,Sakoulas strains,PM12B,S. aureus,Sakoulas_12,MHB,R2,1/27/2020 3:41:59 PM
2486,560,Sakoulas strains,PM12B,S. aureus,Sakoulas_14,MHB,R1,1/27/2020 3:41:59 PM
2487,561,Sakoulas strains,PM12B,S. aureus,Sakoulas_14,MHB,R2,1/27/2020 3:41:59 PM
2488,562,Sakoulas strains,PM12B,S. aureus,Sakoulas_2,MHB,R1,1/24/2020 3:04:59 PM
2489,563,Sakoulas strains,PM12B,S. aureus,Sakoulas_2,MHB,R2,1/24/2020 3:04:59 PM
2490,564,Sakoulas strains,PM12B,S. aureus,Sakoulas_20,MHB,R1,1/27/2020 3:41:59 PM
2491,565,Sakoulas strains,PM12B,S. aureus,Sakoulas_20,MHB,R2,1/27/2020 3:41:59 PM
2492,566,Sakoulas strains,PM12B,S. aureus,Sakoulas_22,MHB,R1,1/29/2020 3:14:03 PM
2493,567,Sakoulas strains,PM12B,S. aureus,Sakoulas_22,MHB,R2,1/29/2020 3:14:03 PM
2494,568,Sakoulas strains,PM12B,S. aureus,Sakoulas_23,MHB,R1,1/29/2020 3:14:03 PM
2495,569,Sakoulas strains,PM12B,S. aureus,Sakoulas_23,MHB,R2,1/29/2020 3:14:03 PM
2496,570,Sakoulas strains,PM12B,S. aureus,Sakoulas_26,MHB,R1,1/29/2020 3:14:03 PM
2497,571,Sakoulas strains,PM12B,S. aureus,Sakoulas_26,MHB,R2,1/29/2020 3:14:03 PM
2498,572,Sakoulas strains,PM12B,S. aureus,Sakoulas_28,MHB,R1,1/31/2020 11:56:04 AM
2499,573,Sakoulas strains,PM12B,S. aureus,Sakoulas_28,MHB,R2,1/31/2020 11:56:04 AM
2500,574,Sakoulas strains,PM12B,S. aureus,Sakoulas_29,MHB,R1,1/31/2020 11:56:04 AM
2501,575,Sakoulas strains,PM12B,S. aureus,Sakoulas_29,MHB,R2,1/31/2020 11:56:04 AM
2502,576,Sakoulas strains,PM12B,S. aureus,Sakoulas_31,MHB,R1,1/31/2020 11:56:04 AM
2503,577,Sakoulas strains,PM12B,S. aureus,Sakoulas_31,MHB,R2,1/31/2020 11:56:04 AM
2504,578,Sakoulas strains,PM12B,S. aureus,Sakoulas_33,MHB,R1,2/1/2020 12:43:48 PM
2505,579,Sakoulas strains,PM12B,S. aureus,Sakoulas_33,MHB,R2,2/1/2020 12:43:48 PM
2506,580,Sakoulas strains,PM12B,S. aureus,Sakoulas_38,MHB,R1,2/1/2020 12:43:48 PM
2507,581,Sakoulas strains,PM12B,S. aureus,Sakoulas_38,MHB,R2,2/1/2020 12:43:48 PM
2508,582,Sakoulas strains,PM12B,S. aureus,Sakoulas_40,MHB,R1,2/1/2020 12:43:48 PM
2509,583,Sakoulas strains,PM12B,S. aureus,Sakoulas_40,MHB,R2,2/1/2020 12:43:48 PM
2510,584,Sakoulas strains,PM12B,S. aureus,Sakoulas_42,MHB,R1,2/3/2020 1:47:28 PM
2511,585,Sakoulas strains,PM12B,S. aureus,Sakoulas_42,MHB,R2,2/3/2020 1:47:28 PM
2512,586,Sakoulas strains,PM12B,S. aureus,Sakoulas_43,MHB,R1,2/3/2020 1:47:28 PM
2513,587,Sakoulas strains,PM12B,S. aureus,Sakoulas_43,MHB,R2,2/3/2020 1:47:28 PM
2514,588,Sakoulas strains,PM12B,S. aureus,Sakoulas_45,MHB,R1,2/3/2020 1:47:28 PM
2515,589,Sakoulas strains,PM12B,S. aureus,Sakoulas_45,MHB,R2,2/3/2020 1:47:28 PM
2516,590,Sakoulas strains,PM12B,S. aureus,Sakoulas_5,MHB,R1,1/24/2020 3:04:59 PM
2517,591,Sakoulas strains,PM12B,S. aureus,Sakoulas_5,MHB,R2,1/24/2020 3:04:59 PM
2518,592,Sakoulas strains,PM12B,S. aureus,Sakoulas_6,MHB,R1,1/25/2020 2:07:30 PM
2519,593,Sakoulas strains,PM12B,S. aureus,Sakoulas_6,MHB,R2,1/25/2020 2:07:30 PM
2520,594,Sakoulas strains,PM12B,S. aureus,Sakoulas_7,MHB,R1,1/25/2020 2:07:30 PM
2521,595,Sakoulas strains,PM12B,S. aureus,Sakoulas_7,MHB,R2,1/25/2020 2:07:30 PM
2522,596,Sakoulas strains,PM12B,S. aureus,Sakoulas_9,MHB,R1,1/25/2020 2:07:30 PM
2523,597,Sakoulas strains,PM12B,S. aureus,Sakoulas_9,MHB,R2,1/25/2020 2:07:30 PM
2524,598,Sakoulas strains,PM12B,S. aureus,D592,RPMI,R1,2/4/2020 1:28:20 PM
2525,599,Sakoulas strains,PM12B,S. aureus,D592,RPMI,R2,2/4/2020 1:28:20 PM
2526,600,Sakoulas strains,PM12B,S. aureus,D712,RPMI,R1,2/4/2020 1:28:20 PM
2527,601,Sakoulas strains,PM12B,S. aureus,D712,RPMI,R2,2/4/2020 1:28:20 PM
2528,602,Sakoulas strains,PM12B,S. aureus,LAC,RPMI,R1,2/4/2020 1:28:20 PM
2529,603,Sakoulas strains,PM12B,S. aureus,LAC,RPMI,R2,2/4/2020 1:28:20 PM
2530,604,Sakoulas strains,PM12B,S. aureus,Sakoulas_1,RPMI,R1,1/24/2020 3:04:59 PM
2531,605,Sakoulas strains,PM12B,S. aureus,Sakoulas_1,RPMI,R2,1/24/2020 3:04:59 PM
2532,606,Sakoulas strains,PM12B,S. aureus,Sakoulas_12,RPMI,R1,1/27/2020 3:41:59 PM
2533,607,Sakoulas strains,PM12B,S. aureus,Sakoulas_12,RPMI,R2,1/27/2020 3:41:59 PM
2534,608,Sakoulas strains,PM12B,S. aureus,Sakoulas_14,RPMI,R1,1/27/2020 3:41:59 PM
2535,609,Sakoulas strains,PM12B,S. aureus,Sakoulas_14,RPMI,R2,1/27/2020 3:41:59 PM
2536,610,Sakoulas strains,PM12B,S. aureus,Sakoulas_2,RPMI,R1,1/24/2020 3:04:59 PM
2537,611,Sakoulas strains,PM12B,S. aureus,Sakoulas_2,RPMI,R2,1/24/2020 3:04:59 PM
2538,612,Sakoulas strains,PM12B,S. aureus,Sakoulas_20,RPMI,R1,1/27/2020 3:41:59 PM
2539,613,Sakoulas strains,PM12B,S. aureus,Sakoulas_20,RPMI,R2,1/27/2020 3:41:59 PM
2540,614,Sakoulas strains,PM12B,S. aureus,Sakoulas_22,RPMI,R1,1/29/2020 3:14:03 PM
2541,615,Sakoulas strains,PM12B,S. aureus,Sakoulas_22,RPMI,R2,1/29/2020 3:14:03 PM
2542,616,Sakoulas strains,PM12B,S. aureus,Sakoulas_23,RPMI,R1,1/29/2020 3:14:03 PM
2543,617,Sakoulas strains,PM12B,S. aureus,Sakoulas_23,RPMI,R2,1/29/2020 3:14:03 PM
2544,618,Sakoulas strains,PM12B,S. aureus,Sakoulas_26,RPMI,R1,1/29/2020 3:14:03 PM
2545,619,Sakoulas strains,PM12B,S. aureus,Sakoulas_26,RPMI,R2,1/29/2020 3:14:03 PM
2546,620,Sakoulas strains,PM12B,S. aureus,Sakoulas_28,RPMI,R1,1/31/2020 11:56:04 AM
2547,621,Sakoulas strains,PM12B,S. aureus,Sakoulas_28,RPMI,R2,1/31/2020 11:56:04 AM
2548,622,Sakoulas strains,PM12B,S. aureus,Sakoulas_29,RPMI,R1,1/31/2020 11:56:04 AM
2549,623,Sakoulas strains,PM12B,S. aureus,Sakoulas_29,RPMI,R2,1/31/2020 11:56:04 AM
2550,624,Sakoulas strains,PM12B,S. aureus,Sakoulas_31,RPMI,R1,1/31/2020 11:56:04 AM
2551,625,Sakoulas strains,PM12B,S. aureus,Sakoulas_33,RPMI,R1,2/1/2020 12:43:48 PM
2552,626,Sakoulas strains,PM12B,S. aureus,Sakoulas_33,RPMI,R2,2/1/2020 12:43:48 PM
2553,627,Sakoulas strains,PM12B,S. aureus,Sakoulas_38,RPMI,R1,2/1/2020 12:43:48 PM
2554,628,Sakoulas strains,PM12B,S. aureus,Sakoulas_38,RPMI,R2,2/1/2020 12:43:48 PM
2555,629,Sakoulas strains,PM12B,S. aureus,Sakoulas_40,RPMI,R1,2/1/2020 12:43:48 PM
2556,630,Sakoulas strains,PM12B,S. aureus,Sakoulas_40,RPMI,R2,2/1/2020 12:43:48 PM
2557,631,Sakoulas strains,PM12B,S. aureus,Sakoulas_42,RPMI,R1,2/3/2020 1:47:28 PM
2558,632,Sakoulas strains,PM12B,S. aureus,Sakoulas_42,RPMI,R2,2/3/2020 1:47:28 PM
2559,633,Sakoulas strains,PM12B,S. aureus,Sakoulas_43,RPMI,R1,2/3/2020 1:47:28 PM
2560,634,Sakoulas strains,PM12B,S. aureus,Sakoulas_43,RPMI,R2,2/3/2020 1:47:28 PM
2561,635,Sakoulas strains,PM12B,S. aureus,Sakoulas_45,RPMI,R1,2/3/2020 1:47:28 PM
2562,636,Sakoulas strains,PM12B,S. aureus,Sakoulas_45,RPMI,R2,2/3/2020 1:47:28 PM
2563,637,Sakoulas strains,PM12B,S. aureus,Sakoulas_5,RPMI,R1,1/24/2020 3:04:59 PM
2564,638,Sakoulas strains,PM12B,S. aureus,Sakoulas_5,RPMI,R2,1/24/2020 3:04:59 PM
2565,639,Sakoulas strains,PM12B,S. aureus,Sakoulas_6,RPMI,R1,1/25/2020 2:07:30 PM
2566,640,Sakoulas strains,PM12B,S. aureus,Sakoulas_6,RPMI,R2,1/25/2020 2:07:30 PM
2567,641,Sakoulas strains,PM12B,S. aureus,Sakoulas_7,RPMI,R1,1/25/2020 2:07:30 PM
2568,642,Sakoulas strains,PM12B,S. aureus,Sakoulas_7,RPMI,R2,1/25/2020 2:07:30 PM
2569,643,Sakoulas strains,PM12B,S. aureus,Sakoulas_9,RPMI,R1,1/25/2020 2:07:30 PM
2570,644,Sakoulas strains,PM12B,S. aureus,Sakoulas_9,RPMI,R2,1/25/2020 2:07:30 PM
2571,724,Sakoulas strains,PM11C,S. aureus,Sakoulas_13,MHB,R1,12/21/2019 14:25
2572,725,Sakoulas strains,PM11C,S. aureus,Sakoulas_13,MHB,R2,12/21/2019 14:25
2573,726,Sakoulas strains,PM11C,S. aureus,Sakoulas_13,RPMI,R1,12/21/2019 14:25
2574,727,Sakoulas strains,PM11C,S. aureus,Sakoulas_13,RPMI,R2,12/21/2019 14:25
2575,728,Sakoulas strains,PM11C,S. aureus,Sakoulas_15,MHB,R1,12/21/2019 14:25
2576,729,Sakoulas strains,PM11C,S. aureus,Sakoulas_15,MHB,R2,12/21/2019 14:25
2577,730,Sakoulas strains,PM11C,S. aureus,Sakoulas_15,RPMI,R1,12/21/2019 14:25
2578,731,Sakoulas strains,PM11C,S. aureus,Sakoulas_15,RPMI,R2,12/21/2019 14:25
2579,732,Sakoulas strains,PM11C,S. aureus,Sakoulas_18,MHB,R1,12/22/2019 13:54
2580,733,Sakoulas strains,PM11C,S. aureus,Sakoulas_18,MHB,R2,12/22/2019 13:54
2581,734,Sakoulas strains,PM11C,S. aureus,Sakoulas_18,RPMI,R1,12/22/2019 13:54
2582,735,Sakoulas strains,PM11C,S. aureus,Sakoulas_18,RPMI,R2,12/22/2019 13:54
2583,736,Sakoulas strains,PM11C,S. aureus,Sakoulas_19,MHB,R1,12/22/2019 13:54
2584,737,Sakoulas strains,PM11C,S. aureus,Sakoulas_19,MHB,R2,12/22/2019 13:54
2585,738,Sakoulas strains,PM11C,S. aureus,Sakoulas_19,RPMI,R1,12/22/2019 13:54
2586,739,Sakoulas strains,PM11C,S. aureus,Sakoulas_19,RPMI,R2,12/22/2019 13:54
2587,740,Sakoulas strains,PM11C,S. aureus,Sakoulas_21,MHB,R1,12/22/2019 13:54
2588,741,Sakoulas strains,PM11C,S. aureus,Sakoulas_21,MHB,R2,12/22/2019 13:54
2589,742,Sakoulas strains,PM11C,S. aureus,Sakoulas_21,RPMI,R1,12/22/2019 13:54
2590,743,Sakoulas strains,PM11C,S. aureus,Sakoulas_21,RPMI,R2,12/22/2019 13:54
2591,744,Sakoulas strains,PM11C,S. aureus,Sakoulas_24,MHB,R1,12/23/2019 10:44
2592,745,Sakoulas strains,PM11C,S. aureus,Sakoulas_24,MHB,R2,12/23/2019 10:44
2593,746,Sakoulas strains,PM11C,S. aureus,Sakoulas_24,RPMI,R1,12/23/2019 10:44
2594,747,Sakoulas strains,PM11C,S. aureus,Sakoulas_24,RPMI,R2,12/23/2019 10:44
2595,748,Sakoulas strains,PM11C,S. aureus,Sakoulas_27,MHB,R1,1/3/2020 15:27
2596,749,Sakoulas strains,PM11C,S. aureus,Sakoulas_27,MHB,R2,1/3/2020 15:27
2597,750,Sakoulas strains,PM11C,S. aureus,Sakoulas_27,RPMI,R1,1/3/2020 15:27
2598,751,Sakoulas strains,PM11C,S. aureus,Sakoulas_27,RPMI,R2,1/3/2020 15:27
2599,752,Sakoulas strains,PM11C,S. aureus,Sakoulas_30,MHB,R1,1/3/2020 15:27
2600,753,Sakoulas strains,PM11C,S. aureus,Sakoulas_30,MHB,R2,1/3/2020 15:27
2601,754,Sakoulas strains,PM11C,S. aureus,Sakoulas_30,RPMI,R1,1/3/2020 15:27
2602,755,Sakoulas strains,PM11C,S. aureus,Sakoulas_30,RPMI,R2,1/3/2020 15:27
2603,756,Sakoulas strains,PM11C,S. aureus,Sakoulas_35,MHB,R1,1/3/2020 15:27
2604,757,Sakoulas strains,PM11C,S. aureus,Sakoulas_35,MHB,R2,1/3/2020 15:27
2605,758,Sakoulas strains,PM11C,S. aureus,Sakoulas_35,RPMI,R1,1/3/2020 15:27
2606,759,Sakoulas strains,PM11C,S. aureus,Sakoulas_35,RPMI,R2,1/3/2020 15:27
2607,760,Sakoulas strains,PM12B,S. aureus,Sakoulas_13,MHB,R1,12/21/2019 14:25
2608,761,Sakoulas strains,PM12B,S. aureus,Sakoulas_13,MHB,R2,12/21/2019 14:25
2609,762,Sakoulas strains,PM12B,S. aureus,Sakoulas_13,RPMI,R1,12/21/2019 14:25
2610,763,Sakoulas strains,PM12B,S. aureus,Sakoulas_13,RPMI,R2,12/21/2019 14:25
2611,764,Sakoulas strains,PM12B,S. aureus,Sakoulas_15,MHB,R1,12/21/2019 14:25
2612,765,Sakoulas strains,PM12B,S. aureus,Sakoulas_15,MHB,R2,12/21/2019 14:25
2613,766,Sakoulas strains,PM12B,S. aureus,Sakoulas_15,RPMI,R1,12/21/2019 14:25
2614,767,Sakoulas strains,PM12B,S. aureus,Sakoulas_15,RPMI,R2,12/21/2019 14:25
2615,768,Sakoulas strains,PM12B,S. aureus,Sakoulas_18,MHB,R1,12/22/2019 13:54
2616,769,Sakoulas strains,PM12B,S. aureus,Sakoulas_18,MHB,R2,12/22/2019 13:54
2617,770,Sakoulas strains,PM12B,S. aureus,Sakoulas_18,RPMI,R1,12/22/2019 13:54
2618,771,Sakoulas strains,PM12B,S. aureus,Sakoulas_18,RPMI,R2,12/22/2019 13:54
2619,772,Sakoulas strains,PM12B,S. aureus,Sakoulas_19,MHB,R1,12/22/2019 13:54
2620,773,Sakoulas strains,PM12B,S. aureus,Sakoulas_19,MHB,R2,12/22/2019 13:54
2621,774,Sakoulas strains,PM12B,S. aureus,Sakoulas_19,RPMI,R1,12/22/2019 13:54
2622,775,Sakoulas strains,PM12B,S. aureus,Sakoulas_19,RPMI,R2,12/22/2019 13:54
2623,776,Sakoulas strains,PM12B,S. aureus,Sakoulas_21,MHB,R1,12/22/2019 13:54
2624,777,Sakoulas strains,PM12B,S. aureus,Sakoulas_21,MHB,R2,12/22/2019 13:54
2625,778,Sakoulas strains,PM12B,S. aureus,Sakoulas_21,RPMI,R1,12/22/2019 13:54
2626,779,Sakoulas strains,PM12B,S. aureus,Sakoulas_21,RPMI,R2,12/22/2019 13:54
2627,780,Sakoulas strains,PM12B,S. aureus,Sakoulas_24,MHB,R1,12/23/2019 10:44
2628,781,Sakoulas strains,PM12B,S. aureus,Sakoulas_24,MHB,R2,12/23/2019 10:44
2629,782,Sakoulas strains,PM12B,S. aureus,Sakoulas_24,RPMI,R1,12/23/2019 10:44
2630,783,Sakoulas strains,PM12B,S. aureus,Sakoulas_24,RPMI,R2,12/23/2019 10:44
2631,784,Sakoulas strains,PM12B,S. aureus,Sakoulas_27,MHB,R1,1/3/2020 15:27
2632,785,Sakoulas strains,PM12B,S. aureus,Sakoulas_27,MHB,R2,1/3/2020 15:27
2633,786,Sakoulas strains,PM12B,S. aureus,Sakoulas_27,RPMI,R1,1/3/2020 15:27
2634,787,Sakoulas strains,PM12B,S. aureus,Sakoulas_27,RPMI,R2,1/3/2020 15:27
2635,788,Sakoulas strains,PM12B,S. aureus,Sakoulas_30,MHB,R1,1/3/2020 15:27
2636,789,Sakoulas strains,PM12B,S. aureus,Sakoulas_30,MHB,R2,1/3/2020 15:27
2637,790,Sakoulas strains,PM12B,S. aureus,Sakoulas_30,RPMI,R1,1/3/2020 15:27
2638,791,Sakoulas strains,PM12B,S. aureus,Sakoulas_30,RPMI,R2,1/3/2020 15:27
2639,792,Sakoulas strains,PM12B,S. aureus,Sakoulas_35,MHB,R1,1/3/2020 15:27
2640,793,Sakoulas strains,PM12B,S. aureus,Sakoulas_35,MHB,R2,1/3/2020 15:27
2641,794,Sakoulas strains,PM12B,S. aureus,Sakoulas_35,RPMI,R1,1/3/2020 15:27
2642,795,Sakoulas strains,PM12B,S. aureus,Sakoulas_35,RPMI,R2,1/3/2020 15:27
2643,676,Mouse E. colis,PM01,E. coli,A220 orig 1,IF0,R2,10/30/2019 2:52:47 PM
2644,677,Mouse E. colis,PM01,E. coli,A220 orig 2,IF0,R1,10/30/2019 2:52:47 PM
2645,678,Mouse E. colis,PM01,E. coli,A220 orig 2,IF0,R2,10/30/2019 2:52:47 PM
2646,679,Mouse E. colis,PM01,E. coli,A220 orig 1,IF0,R1,10/30/2019 2:52:47 PM
2647,680,Mouse E. colis,PM01,E. coli,A220 orig 3,IF0,R1,10/30/2019 2:52:47 PM
2648,681,Mouse E. colis,PM01,E. coli,A220 orig 3,IF0,R2,10/30/2019 2:52:47 PM
2649,682,Mouse E. colis,PM01,E. coli,A251 orig 1,IF0,R1,10/30/2019 2:52:47 PM
2650,683,Mouse E. colis,PM01,E. coli,A251 orig 1,IF0,R2,10/30/2019 2:52:47 PM
2651,684,Mouse E. colis,PM02A,E. coli,A220 orig 1,IF0,R1,10/30/2019 2:52:47 PM
2652,685,Mouse E. colis,PM02A,E. coli,A220 orig 1,IF0,R2,10/30/2019 2:52:47 PM
2653,686,Mouse E. colis,PM02A,E. coli,A220 orig 2,IF0,R1,10/30/2019 2:52:47 PM
2654,687,Mouse E. colis,PM02A,E. coli,A220 orig 2,IF0,R2,10/30/2019 2:52:47 PM
2655,688,Mouse E. colis,PM02A,E. coli,A220 orig 3,IF0,R1,10/30/2019 2:52:47 PM
2656,689,Mouse E. colis,PM02A,E. coli,A220 orig 3,IF0,R2,10/30/2019 2:52:47 PM
2657,690,Mouse E. colis,PM02A,E. coli,A251 orig 1,IF0,R1,10/30/2019 2:52:47 PM
2658,691,Mouse E. colis,PM02A,E. coli,A251 orig 1,IF0,R2,10/30/2019 2:52:47 PM
2659,692,Mouse E. colis,PM01,E. coli,A220 25N -1,IF0,R1,12/10/2019 17:09
2660,693,Mouse E. colis,PM01,E. coli,A220 25N -1,IF0,R2,12/10/2019 17:09
2661,694,Mouse E. colis,PM01,E. coli,A220 25N -13,IF0,R1,12/10/2019 17:09
2662,695,Mouse E. colis,PM01,E. coli,A220 25N -13,IF0,R2,12/10/2019 17:09
2663,696,Mouse E. colis,PM01,E. coli,A220 25N -24,IF0,R1,12/11/2019 15:25
2664,697,Mouse E. colis,PM01,E. coli,A220 25N -24,IF0,R2,12/11/2019 15:25
2665,698,Mouse E. colis,PM01,E. coli,A220 28N -1,IF0,R1,12/11/2019 15:25
2666,699,Mouse E. colis,PM01,E. coli,A220 28N -1,IF0,R2,12/11/2019 15:25
2667,700,Mouse E. colis,PM01,E. coli,A220 28N -13,IF0,R1,12/11/2019 15:25
2668,701,Mouse E. colis,PM01,E. coli,A220 28N -13,IF0,R2,12/11/2019 15:25
2669,702,Mouse E. colis,PM01,E. coli,A220 28N -24,IF0,R1,12/11/2019 15:25
2670,703,Mouse E. colis,PM01,E. coli,A220 28N -24,IF0,R2,12/11/2019 15:25
2671,704,Mouse E. colis,PM01,E. coli,A251 orig -2,IF0,R1,12/10/2019 17:09
2672,705,Mouse E. colis,PM01,E. coli,A251 orig -2,IF0,R2,12/10/2019 17:09
2673,706,Mouse E. colis,PM01,E. coli,A251 orig -3,IF0,R1,12/10/2019 17:09
2674,707,Mouse E. colis,PM01,E. coli,A251 orig -3,IF0,R2,12/10/2019 17:09
2675,708,Mouse E. colis,PM02A,E. coli,A220 25N -1,IF0,R1,12/10/2019 17:09
2676,709,Mouse E. colis,PM02A,E. coli,A220 25N -1,IF0,R2,12/10/2019 17:09
2677,710,Mouse E. colis,PM02A,E. coli,A220 25N -13,IF0,R1,12/10/2019 17:09
2678,711,Mouse E. colis,PM02A,E. coli,A220 25N -13,IF0,R2,12/10/2019 17:09
2679,712,Mouse E. colis,PM02A,E. coli,A220 25N -24,IF0,R1,12/11/2019 15:25
2680,713,Mouse E. colis,PM02A,E. coli,A220 25N -24,IF0,R2,12/11/2019 15:25
2681,714,Mouse E. colis,PM02A,E. coli,A220 28N -1,IF0,R1,12/11/2019 15:25
2682,715,Mouse E. colis,PM02A,E. coli,A220 28N -1,IF0,R2,12/11/2019 15:25
2683,716,Mouse E. colis,PM02A,E. coli,A220 28N -13,IF0,R1,12/11/2019 15:25
2684,717,Mouse E. colis,PM02A,E. coli,A220 28N -13,IF0,R2,12/11/2019 15:25
2685,718,Mouse E. colis,PM02A,E. coli,A220 28N -24,IF0,R1,12/11/2019 15:25
2686,719,Mouse E. colis,PM02A,E. coli,A220 28N -24,IF0,R2,12/11/2019 15:25
2687,720,Mouse E. colis,PM02A,E. coli,A251 orig -2,IF0,R1,12/10/2019 17:09
2688,721,Mouse E. colis,PM02A,E. coli,A251 orig -2,IF0,R2,12/10/2019 17:09
2689,722,Mouse E. colis,PM02A,E. coli,A251 orig -3,IF0,R1,12/10/2019 17:09
2690,723,Mouse E. colis,PM02A,E. coli,A251 orig -3,IF0,R2,12/10/2019 17:09
2691,796,Gao,PM11C,S. typhimurium,LT2 deltaFur,IF10b,R1,12/14/2019 1:56:50 AM
2692,797,Gao,PM11C,S. typhimurium,LT2 deltaFur,IF10b,R2,12/14/2019 1:56:50 AM
2693,798,Gao,PM11C,S. typhimurium,LT2,IF10b,R1,12/14/2019 1:56:50 AM
2694,799,Gao,PM11C,S. typhimurium,LT2,IF10b,R2,12/14/2019 1:56:50 AM
2695,800,Gao,PM12B,S. typhimurium,LT2 deltaFur,IF10b,R1,12/14/2019 1:56:50 AM
2696,801,Gao,PM12B,S. typhimurium,LT2 deltaFur,IF10b,R2,12/14/2019 1:56:50 AM
2697,802,Gao,PM12B,S. typhimurium,LT2,IF10b,R1,12/14/2019 1:56:50 AM
2698,803,Gao,PM12B,S. typhimurium,LT2,IF10b,R2,12/14/2019 1:56:50 AM
2699,804,Gao,PM11C,E. coli,042 deltaFur,IF10b,R1,12/9/2019 9:22:55 PM
2700,805,Gao,PM11C,E. coli,042 deltaFur,IF10b,R2,12/9/2019 9:22:55 PM
2701,806,Gao,PM11C,E. coli,042,IF10b,R1,12/9/2019 9:22:55 PM
2702,807,Gao,PM11C,E. coli,042,IF10b,R2,12/9/2019 9:22:55 PM
2703,808,Gao,PM11C,E. coli,BL21 deltaFur,IF10b,R1,12/5/2019 8:11:25 PM
2704,809,Gao,PM11C,E. coli,BL21 deltaFur,IF10b,R2,12/5/2019 8:11:25 PM
2705,810,Gao,PM11C,E. coli,BL21,IF10b,R1,12/5/2019 7:39:14 PM
2706,811,Gao,PM11C,E. coli,BL21,IF10b,R2,12/5/2019 7:39:14 PM
2707,812,Gao,PM11C,E. coli,CFT073 deltaFur,IF10b,R1,12/9/2019 8:40:00 PM
2708,813,Gao,PM11C,E. coli,CFT073 deltaFur,IF10b,R2,12/9/2019 8:40:00 PM
2709,814,Gao,PM11C,E. coli,CFT073,IF10b,R1,12/9/2019 8:40:00 PM
2710,815,Gao,PM11C,E. coli,CFT073,IF10b,R2,12/9/2019 8:40:00 PM
2711,816,Gao,PM11C,E. coli,Crooks deltaFur,IF10b,R1,12/5/2019 9:10:28 PM
2712,817,Gao,PM11C,E. coli,Crooks deltaFur,IF10b,R2,12/5/2019 9:10:28 PM
2713,818,Gao,PM11C,E. coli,Crooks,IF10b,R1,12/5/2019 8:29:39 PM
2714,819,Gao,PM11C,E. coli,Crooks,IF10b,R2,12/5/2019 8:29:39 PM
2715,820,Gao,PM11C,E. coli,KO11FL deltaFur,IF10b,R1,12/14/2019 2:00:03 AM
2716,821,Gao,PM11C,E. coli,KO11FL deltaFur,IF10b,R2,12/14/2019 2:00:03 AM
2717,822,Gao,PM11C,E. coli,KO11FL,IF10b,R1,12/14/2019 2:00:03 AM
2718,823,Gao,PM11C,E. coli,KO11FL,IF10b,R2,12/14/2019 2:00:03 AM
2719,824,Gao,PM11C,E. coli,MG1655 deltaFur,IF10b,R1,12/5/2019 6:52:25 PM
2720,825,Gao,PM11C,E. coli,MG1655 deltaFur,IF10b,R2,12/5/2019 6:52:25 PM
2721,826,Gao,PM11C,E. coli,Sakai deltaFur,IF10b,R1,12/13/2019 11:58:27 PM
2722,827,Gao,PM11C,E. coli,Sakai deltaFur,IF10b,R2,12/13/2019 11:58:27 PM
2723,828,Gao,PM11C,E. coli,Sakai,IF10b,R1,12/13/2019 11:58:27 PM
2724,829,Gao,PM11C,E. coli,Sakai,IF10b,R2,12/13/2019 11:58:27 PM
2725,830,Gao,PM11C,E. coli,W deltaFur,IF10b,R1,12/6/2019 12:14:40 AM
2726,831,Gao,PM11C,E. coli,W deltaFur,IF10b,R2,12/6/2019 12:14:40 AM
2727,832,Gao,PM11C,E. coli,W,IF10b,R1,12/6/2019 12:14:40 AM
2728,833,Gao,PM11C,E. coli,W,IF10b,R2,12/6/2019 12:14:40 AM
2729,834,Gao,PM11C,E. coli,W3110 deltaFur,IF10b,R1,12/6/2019 1:59:29 AM
